"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"med12_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_12_yn] = '1' and [event_name_number] > '30'",""
"cbd_usage_time","Integer","","Recommended","","During the past year, how often did h/she use CBD products?  En el ?ltimo a?o, /Qu? tan seguido su hija/o uso productos de CBD? ","1::5;999","1=Every day or nearly daily / Todos los d?as o casi diariamente; 2= A few times a week / Unas cuantas veces por semana; 3=3-4 times a month/ 3-4 veces al mes; 4=12-24 times a year/ 12-24 veces al a?o; 5=1-11 times a year/1-11 veces al a?o; 999=Don't know / No se ",""
"med13_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med13_rxnorm_1yr_p] <> ''''",""
"med13_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_13_yn] = '1' and [event_name_number] > '30'",""
"med14_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med14_rxnorm_1yr_p] <> ''''",""
"med14_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_14_yn] = '1' and [event_name_number] > '30'",""
"med15_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med15_rxnorm_1yr_p] <> ''''",""
"med15_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_15_yn] = '1' and [event_name_number] > '30'",""
"med2_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med2_rxnorm_1yr_p] <> ''''",""
"med2_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_2_yn] = '1' and [event_name_number] > '30'",""
"med3_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med3_rxnorm_1yr_p] <> ''''",""
"med3_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_3_yn] = '1' and [event_name_number] > '30'",""
"cbd_usage_type___1","Integer","","Recommended","","During the past year, what type of CBD product did they use (choose all that apply) :1, Epidiolex ","0;1","0 = No; 1 = Yes",""
"med4_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med4_rxnorm_1yr_p] <> ''''",""
"med4_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_4_yn] = '1' and [event_name_number] > '30'",""
"med5_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med5_rxnorm_1yr_p] <> ''''",""
"med5_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_5_yn] = '1' and [event_name_number] > '30'",""
"med6_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med6_rxnorm_1yr_p] <> ''''",""
"med6_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_6_yn] = '1' and [event_name_number] > '30'",""
"med7_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med7_rxnorm_1yr_p] <> ''''",""
"med7_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_7_yn] = '1' and [event_name_number] > '30'",""
"med8_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_8_yn] = '1' and [event_name_number] > '30'",""
"med8_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med8_rxnorm_1yr_p] <> ''''",""
"cbd_usage_type___2","Integer","","Recommended","","During the past year, what type of CBD product did they use (choose all that apply) : 2, Oil or tincture by mouth","0;1","0 = No; 1 = Yes",""
"med9_2wk_p","Integer","","Recommended","","Has your child taken this medication in the last two weeks?","0;1","0 = No; 1 = Yes [med9_rxnorm_1yr_p] <> ''''",""
"med9_rxnorm_1yr_p","String","300","Recommended","","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)","","BIOPORTAL:RXNORM [prescribe_med_9_yn] = '1' and [event_name_number] > '30'",""
"cbd_usage_type___3","Integer","","Recommended","","During the past year, what type of CBD product did they use (choose all that apply) : 3, Inhaled or smoked product ","0;1","0 = No; 1 = Yes",""
"cbd_usage_type___4","Integer","","Recommended","","During the past year, what type of CBD product did they use (choose all that apply) : 4, Edible, capsule, or pill ","0;1","0 = No; 1 = Yes",""
